Vehicle_Title,Ratings,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,"Vehicle Style ",Clean_rev,FeaturesDiscussed,Sentiment,Compound_Score
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),4.125,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", big station wagon with every company making suvs eachcompany is entitled to their own visionwhen creating their model the  is anexcellent vechile in the standpoint ofbuild quality and luxury features theinterior is nicely laid out everythingyou would expect from bmw when youdrive this suv youll notice it issmooth but it really isnt that muchfun to drive very average it feelslike the grand cherokee i used to ownliving in michigan you expect your suvto hold up in bad weather the  is notreally suited for this very average inbad weather the awd system is notsuited for heavy snowfall my gmc yukonis much better for much less money inthese kind of situations,"['station wagon', 'inbad weather', 'gmc yukonis', 'money inthese']",Positive,0.7351
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw airliner had to order one without test driving as my dealership could not keep it in stock  super solid vehicle  you feel like youre driving an airliner with its controls and warning beeps  drives like a sports car and the   has enough guts for this mid size beauty  computer a bit challenging to learn but works fine  cannot believe how fun it is to drive this baby,"['bmw airliner', 'test driving', '  drives', 'sports car', '  computer']",Positive,0.599
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",love it drives like a bmw sedan and its great in the snow,['bmw sedan'],Positive,0.8957
2004 BMW X5 SUV 4.8is AWD 4dr SUV (4.8L 8cyl 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great ride a superb vehicle all around great looks with the performance to match love the sound the engine makes when you turn it on it makes you really look foreward to driving ,[],Positive,0.9552
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",the   well worht the money the  is a great sav  it is fun to drive and handles great  the road is no longer a challange due to my bad back  the lumbar support option is well worth the money  forget all the other suvs  this is the ultimate,"['lumbar option', 'support option']",Positive,0.9136
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),4.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great car this is an awesome car to drive it really moves when you need it to and also when you just want it to i love the way it handles with the sport package i love the way it looks my car is never going off road it is a fun car,['sport package'],Positive,0.969
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",oh yeah this is my  suv and this is by far the best of them all i have owned some premium brands and domestic and i have finally found the perfect combination of styleluxuryreliability and flat out fun driving experience drive the rest and then go drive the best,"['  suv', 'premium brands']",Positive,0.9559
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",more fun than i expected i had the pleasure of driving my  in germany for six months before coming back to the us the  handles like a dream especially at high speeds even if the rear storage space is a little tight it has come in handy on numerous occasions  the  is reliable and the performance is great                                     ,"['  handles', 'storage space']",Positive,0.9422
2004 BMW X5 SUV 4.8is AWD 4dr SUV (4.8L 8cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",upgraded from  to  i did a diplomatic purchase on this vehicle through joern esser at passport bmw in maryland heights md  reeves bmw in tampa delivered the vehicle and did an awesome job getting the truck ready for me  all in all an outstanding ride with the performance to match and looks that are exceptional  i highly recommend this bmw to anyone in this market and especially so if you can qualify for a diplomatic sale  the savings are substanial    ,"['joern esser', 'maryland heights']",Positive,0.9281
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",splendid best ride i have ever hadgood off road huntingsnow skiinghave pulled a number of vehicles out of snowbanksi have neveer had to chain up even if reuirements were upgreat in moutainshave driven at  mph for  hr and was comfotableof course ther was no traffic and could see at least  aheadhae used to tow utility traler was not aware of a difference,['utility traler'],Positive,0.7964
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",first  bmw my first bmw is an   i like the suv not crazy about the dealership  they switched the rims on the vehicle after i purchased it it was a demo  they denied it but my sales person even said they did  drives like a sedan  looked better with other rims  great sienna red color  only one in town  have had it  months and havent had any problems  cup holders are inconvenient  difficult to remove and replace rear cargo flap  cant get the garage door openers to work  ,"['sales person', '  cup', 'cup holders', 'cargo flap', 'garage door', 'door openers']",Positive,0.8911
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.25,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",new bmw zoom zoom  the light reading check engine soon will not go off the dealership says i didnt put the gas cap on correctly nope ive tried dozens of times it is going to the shop soon  once the ac just stopped for few minutes what was that,"['reading check', 'check engine', 'gas cap']",Negative,-0.2263
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),3.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", vehicle drives nice holds the road well stiff ride nice interior  poor electronics radio  sound sys is so so electronics are hard to use and program had to have the dealer come out to program the door garage door operner he had to call a factory number to get it programmed  backup mirror quit working last week phone not what promiced blue tooth comming dont believe anything about bmw electronics asume a  has better electronics  on star system dident work today when my wife needed it  dealership charged me  to program the door keys to auto set seats and open windows they still dont work,"['sound sys', 'door door', 'garage door', 'door operner', 'factory number', 'backup mirror', 'tooth comming', 'bmw electronics', 'star system', 'door keys', 'auto set', 'set seats']",Positive,0.6527
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),3.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",did not hold up in the mountains looks good but alot of electrical problems,[],Negative,-0.3818
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.5,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",never question a bmw i actually have the  model i purchased in   i cant say enough about this vehicle  i live on the east coast and the past  winters have been heavy snow and deep freezing temps  i still went everywhere with this truck and drove it like it was springtime  the antilock braking system and dsc system which does not allow the truck to fish tail or roll is very impressive however people who are not familiar with these systems think the truck does not handle well  you have to trust the truck in an emergency   the only negative aspect is the fuel economy mine gets  i personally dont care the truck is awesomeif you cant afford it dont buy,"['  model', 'antilock braking', 'braking system', 'dsc system', 'fuel economy', 'economy mine']",Negative,-0.3432
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great suv great suv for around town and for out of town trips the  provides more than ample power fun to drive,"['town trips', 'power fun']",Positive,0.91
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bimmer great so far we bought our   days ago and couldnt be happier we test drove the acura mdx lexus rx and land rover discovery but nothing compared to the comfort and luxury of the bmw the others are extremely fine autos and the land rover is just an off road monster we had quite a bit of fun at the dealers obstacle course but the bmw was just a better fit for us tons of rear seat room although we could use a touch more room in the cargo area once in a while the engine and trans are awesome i cant imagine why anyone would want to silence the i any more than it already is you just cant beat the sound of a bmw if youre worried about mpg get a honda,"['  bimmer', 'acura discovery', 'mdx discovery', 'rover discovery', 'land rover', 'road monster', 'dealers obstacle', 'obstacle course', 'seat room', 'cargo area']",Positive,0.9645
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",its a machine been driving the bmw   for three months and it is wonderful its more of a sports car then an suv great vehicle,['sports car'],Positive,0.8316
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),4.125,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great ride interior could improve the cars performance and design is stellar the main drawbacks are the fuel economy and the interior styling and functionality compared to less expensive suvs and carsperformance on the highway is excellent with plenty of power at higher speeds cornering is solid and the responsiveness is very goodthere are a lot of blind spots towards the rear of the car and i have had and heard from others problems with the rear hatch closing properly and staying shut  ughham radio is terrible climate control is not very good trip computer is slightly old technology that needs updating eg trip timer real time fuel economy etc,"['ride interior', 'cars performance', 'fuel economy', '  ughham', 'ughham radio', 'climate control', 'trip computer', 'time economy', 'fuel economy']",Positive,0.2908
2004 BMW X5 SUV 4.4i AWD 4dr SUV (4.4L 8cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great car great car everything is fantastic,[],Positive,0.9153
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", is great tremendous front legroom and confort great accleration nice layout unbelievable sunroof not enough storage space in cabin no place to put sun glasses,"['storage space', 'sun glasses']",Positive,0.891
2004 BMW X5 SUV 3.0i AWD 4dr SUV (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",the ultimate driving machine great car hugs the road like no other suv,[],Positive,0.8225
2004 BMW X5 SUV 4.8is AWD 4dr SUV (4.8L 8cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw believer now best looking suv for this size on the market  rims superwide low profile tires deep exhaust tones make this combination unbeatable performance almost equal to my amg mercedes build quality unsurpassed cannot wipe the smile off my face when driving it purchsed the imola red so this is even more rare everyone has black or silver handles so well ive had to set the speed reminder to let me know when i pass  mph which is often if you are performance minded and want a good looking high quality vehicle this is the suv for you,"['bmw believer', 'profile tires', 'exhaust tones', 'imola red', 'speed reminder', 'quality vehicle']",Positive,0.6938
